unit_id,ori_dg,tf_dg,preferred_orientation,preferred_temporal_frequency,osi_dg,dsi_dg,cv_os_dg,cv_ds_dg,peak_dff_dg
802,0,2,0.0,4.0,0.003992015968063898,0.0,0.007836501495458238,0.6509019643481702,6.706666666666667
803,3,2,135.0,4.0,0.17910447761194828,0.0,0.11139560153961647,0.6519154124632541,1.0533333333333332
804,1,1,45.0,2.0,0.24375000000000002,0.0,0.12766959497574207,0.6991026573177334,2.6533333333333333
805,0,1,0.0,2.0,0.12100456621004564,0.0,0.059952044536714155,0.6368187077443488,13.093333333333334
806,0,2,0.0,4.0,0.022113022113022133,0.0,0.024597677828224244,0.6568688465867176,2.7733333333333334
807,1,4,45.0,15.0,0.2214111922141119,0.0,0.13451458107309078,0.7015773281854896,6.693333333333333
808,3,3,135.0,8.0,0.019354838709677438,0.0,0.022263175997304745,0.6453041624334385,3.16
809,2,2,90.0,4.0,0.05202312138728328,0.0,0.027441033971270196,0.6618373021877205,7.28
810,2,2,90.0,4.0,0.29268292682926833,0.0,0.18336507098418808,0.703065470890758,0.7066666666666667
811,3,1,135.0,2.0,0.02350813743218807,0.0,0.011831583312527465,0.650401091603599,3.7733333333333334
812,2,2,90.0,4.0,0.12801484230055662,0.0,0.07480352843974676,0.6777780894400562,4.053333333333334
813,0,2,0.0,4.0,0.06542056074766354,0.0,0.033901224991279434,0.6467579307362779,8.36
814,2,2,90.0,4.0,0.048780487804878064,0.0,0.03520339036831673,0.6539683903981123,2.2933333333333334
815,3,1,135.0,2.0,0.1482254697286012,0.0,0.08037898633683106,0.6308554214869904,3.6666666666666665
816,2,4,90.0,15.0,0.06761957119296319,0.0,0.03358874067146415,0.6643794500425652,12.946666666666667
817,1,2,45.0,4.0,0.0294736842105248,0.0,0.029668192784692772,0.650757799055879,26.07999999999992
818,3,2,135.0,4.0,0.043685464654489956,0.0,0.02245394510642152,0.6457827192292547,8.76
819,1,4,45.0,15.0,0.19379844961240306,0.0,0.117899605051091,0.696396943024765,2.0533333333333332
820,1,3,45.0,8.0,0.48837209302325585,0.0,0.2530120481927711,0.7383088253506036,0.4266666666666667
821,1,4,45.0,15.0,0.11270296084049665,0.0,0.0734777354439724,0.6810966736876659,31.066666666666666
822,1,4,45.0,15.0,0.07749576988155672,0.0,0.06698124211080096,0.6788486922575365,21.226666666666667
823,3,1,135.0,2.0,0.15315315315315317,0.0,0.12266138040991126,0.6074025946265318,0.8533333333333334
824,1,4,45.0,15.0,0.1573333333333334,0.0,0.08335543749372509,0.679771104682105,2.8933333333333335
825,3,3,135.0,8.0,0.01031852848811126,0.0,0.01002900533507008,0.6495547226938644,15.013333333333334
826,0,4,0.0,15.0,0.6470588235294117,0.0,0.34516753178710197,0.6261228976712909,0.18666666666666668
827,2,4,90.0,15.0,0.6923076923076923,0.0,0.3578095606057777,0.787197644501384,0.29333333333333333
828,1,3,45.0,8.0,0.3571428571428572,0.0,0.22213418104064997,0.7054554695876447,0.25333333333333335
829,1,4,45.0,15.0,0.07764156450671338,0.0,0.055457391477425594,0.674543492091669,12.306666666666667
830,1,1,45.0,2.0,0.06918238993710689,0.0,0.03726347808044881,0.6629141640262101,2.2666666666666666
831,3,2,135.0,4.0,0.17647058823529407,0.0,0.3173238794109961,0.5405461409893525,0.13333333333333333
832,1,4,45.0,15.0,0.07429963459196105,0.0,0.04875011748514099,0.6718087577893639,17.64
833,0,2,0.0,4.0,0.12721893491124264,0.0,0.0754599506509853,0.6507314195557781,5.08
834,1,2,45.0,4.0,0.0601813685078319,0.0,0.038850000100189803,0.6557615029537823,8.573333333333334
835,0,2,0.0,4.0,0.07988980716253445,0.0,0.05024619079234695,0.6348955248677297,2.6133333333333333
836,2,4,90.0,15.0,0.10703725606150209,0.0,0.05654865280652047,0.6723665846348378,12.48
837,2,2,90.0,4.0,0.20000000000000004,0.0,0.12908090009938836,0.6743263879688873,0.56
838,1,2,45.0,4.0,0.04815229563269826,0.0,0.030084808809758223,0.6646464246009244,6.239999999999994
839,2,4,90.0,15.0,0.12557077625570778,0.0,0.06460007321839452,0.6750852713725166,13.146666666666667
840,2,2,90.0,4.0,0.007889546351084797,0.0,0.0041137335237057876,0.6545174544410908,13.626666666666667
841,1,4,45.0,15.0,0.292929292929293,0.0,0.1553350322529225,0.7079495327509328,2.56
842,0,2,0.0,4.0,0.45454545454545464,0.0,0.23809523809523803,0.6124676063833238,0.10666666666666667
843,3,1,135.0,2.0,0.4623655913978494,0.0,0.2875270641866544,0.6077800103891086,0.9066666666666666
844,0,2,0.0,4.0,0.12460063897763578,0.0,0.07011285737766722,0.6461568936455115,2.3466666666666667
845,2,2,90.0,4.0,0.03658536585365857,0.0,0.023519502930571624,0.6548307001346028,12.466666666666667
846,1,2,45.0,4.0,0.06268656716417785,0.0,0.031694417305327356,0.662567703038835,9.49333333333331
847,1,2,45.0,4.0,0.09821428571428568,0.0,0.05483798755636674,0.6634989609591146,1.64
848,2,2,90.0,4.0,0.04776902887139106,0.0,0.0267194741250158,0.6628899368299545,13.306666666666667
849,1,1,45.0,2.0,0.06542056074766352,0.0,0.038991018391873994,0.6580137775170185,2.28
850,3,1,135.0,2.0,0.15789473684210525,0.0,0.1419624129101323,0.5997057946757754,0.88
851,1,2,45.0,4.0,0.14925373134328354,0.0,0.09321702240098706,0.684801071614592,1.0266666666666666
852,0,1,0.0,2.0,0.35911602209944754,0.0,0.20035506453653265,0.5959229999533406,1.64
853,1,4,45.0,15.0,0.1916666666666667,0.0,0.10645766409679722,0.6912606101810941,1.9066666666666667
854,0,2,0.0,4.0,0.03313049357674109,0.0,0.01921870076182329,0.6465495622980153,10.186666666666667
855,1,4,45.0,15.0,0.08239700374531839,0.0,0.05826400891090252,0.6755904013609038,3.8533333333333335
856,2,2,90.0,4.0,0.10823311748381126,0.0,0.0553195520656892,0.6674555055428203,7.986666666666666
857,2,1,90.0,2.0,0.008363826450601134,0.0,0.005540166204986196,0.6555627905616203,25.72
858,0,3,0.0,8.0,0.10469314079422384,0.0,0.05311891324751678,0.6428103758637851,2.04
859,3,3,135.0,8.0,0.0675438596491228,0.0,0.035719109743983034,0.640877363204939,16.226666666666667
860,1,4,45.0,15.0,0.10511627906976746,0.0,0.05639222076609162,0.6732848748295657,7.92
861,3,4,135.0,15.0,0.008547008547008517,0.0,0.04583315005658499,0.6665545602426104,7.866666666666666
862,1,4,45.0,15.0,0.16706788637457873,0.0,0.09318903093612661,0.6881070137042542,16.16
863,3,1,135.0,2.0,0.2857142857142857,0.0,0.2941176470588236,0.7768202635535264,0.24
864,2,2,90.0,4.0,0.006757438224911732,0.0,0.00340208480254899,0.6541883699823374,66.54666666666667
865,1,4,45.0,15.0,0.09189189189189186,0.0,0.09787151002174127,0.6921189762094849,1.3466666666666667
866,3,4,135.0,15.0,0.18518518518518517,0.0,0.12056737588652477,0.6134684067001229,0.64
867,1,3,45.0,8.0,0.1044776119402985,0.0,0.1477941549754183,0.6383940733182293,0.49333333333333335
868,1,1,45.0,2.0,0.053140096618357516,0.0,0.030303030303030363,0.661732345040889,1.4533333333333334
869,1,4,45.0,15.0,0.12864493996569468,0.0,0.06630739931023044,0.6727577294040817,4.386666666666667
870,2,1,90.0,2.0,0.0769230769230769,0.0,0.04185391512018116,0.6621795292915398,3.08
871,1,2,45.0,4.0,0.3,0.0,0.23800635891866545,0.7448709046185774,1.04
872,0,4,0.0,15.0,0.6,0.0,0.3016906555329995,0.5709149634108565,0.21333333333333335
873,1,4,45.0,15.0,0.03311258278145694,0.0,0.0293594719011694,0.6644867356815971,2.08
874,2,2,90.0,4.0,0.016961929890689825,0.0,0.03379966675195044,0.6651290937352881,17.986666666666668
875,1,4,45.0,15.0,0.2060301507537689,0.0,0.13099938350719176,0.7026016799761352,1.6
876,2,3,90.0,8.0,0.0458302028549962,0.0,0.023394263407959106,0.6599056388565826,37.12
877,1,4,45.0,15.0,0.022288261515601804,0.0,0.025972821217119513,0.6504189907418615,4.586666666666667
878,3,4,135.0,15.0,0.4736842105263158,0.0,0.30991834846625227,0.6734666626990229,0.56
879,0,1,0.0,2.0,0.1746987951807229,0.0,0.09167563220911001,0.6273178283731885,2.6
880,3,1,135.0,2.0,0.08679245283018867,0.0,0.06331721957559874,0.6566421301229496,1.92
881,2,2,90.0,4.0,0.06830907054871221,0.0,0.03646857689799554,0.6646360552844902,6.36
882,1,4,45.0,15.0,0.06977992485238865,0.0,0.0521575210608392,0.6732960737911854,26.573333333333334
883,3,2,135.0,4.0,0.07975460122699386,0.0,0.0440677966101695,0.6439046561225606,1.1733333333333333
884,0,2,0.0,4.0,0.23376623376623376,0.0,0.12432935432634443,0.629934505790408,1.2666666666666666
885,1,4,45.0,15.0,0.23970944309927364,0.0,0.13313581740989514,0.6876122176686256,3.4133333333333336
886,1,4,45.0,15.0,0.09468223086900131,0.0,0.058275751996609414,0.6753735708754744,5.626666666666667
887,1,4,45.0,15.0,0.20101781170483457,0.0,0.10509860585627641,0.6760681659549711,3.1466666666666665
888,2,3,90.0,8.0,0.07417840375586857,0.0,0.04140841039869538,0.6602382180823886,15.253333333333334
889,1,4,45.0,15.0,0.45454545454545453,0.0,0.2600650823962962,0.7389592278357737,1.3866666666666667
890,2,2,90.0,4.0,0.01594533029612755,0.0,0.026415207185177356,0.6488219554345668,2.973333333333333
891,1,4,45.0,15.0,0.25925925925925924,0.0,0.14400052549057146,0.7061405143088778,1.5866666666666667
892,1,3,45.0,8.0,0.04908835904628333,0.0,0.02735164378805101,0.6572407661546024,4.986666666666666
893,1,4,45.0,15.0,0.05882352941176472,0.0,0.03607302128938389,0.6666183891790485,4.2
894,1,4,45.0,15.0,0.11290322580645167,0.0,0.05984542135401757,0.6738306314364524,11.96
895,2,2,90.0,4.0,0.10381925766541146,0.0,0.058059098177056886,0.6635386718234201,13.68
896,1,2,45.0,4.0,0.7647058823529411,0.0,0.44140695140446756,0.8049355621903062,0.4
897,0,2,0.0,4.0,0.35714285714285715,0.0,0.256038318034327,0.5803778397322801,0.76
898,3,4,135.0,15.0,0.20689655172413798,0.0,0.11674322680209923,0.649271777911579,0.4666666666666667
899,2,1,90.0,2.0,0.13888888888888887,0.0,0.08702913275888509,0.68559204756034,0.5466666666666666
900,0,2,0.0,4.0,0.00966183574879228,0.0,0.01250537455806812,0.6552556284486228,8.36
901,0,1,0.0,2.0,0.0642040457343887,0.0,0.036975447152533945,0.6504458430365592,16.133333333333333
902,2,2,90.0,4.0,0.02715328467153281,0.0,0.014571958833489785,0.6557412751471383,23.453333333333333
903,1,4,45.0,15.0,0.1406096361848574,0.0,0.09289401570170082,0.6885888757847783,7.733333333333333
904,1,1,45.0,2.0,0.11182108626198081,0.0,0.06715163562084343,0.6643639835729308,2.32
905,2,2,90.0,4.0,0.20622568093385218,0.0,0.10790917223223565,0.6892639486227475,14.466666666666667
906,0,3,0.0,8.0,0.37712895377128947,0.0,0.21159458851897003,0.6342670314796438,3.7733333333333334
907,0,4,0.0,15.0,0.26470588235294124,0.0,0.24137325399190468,0.5616294313194998,0.5733333333333334
908,2,4,90.0,15.0,0.09268292682926832,0.0,0.07224388907401173,0.6541531138461104,1.4933333333333334
909,0,2,0.0,4.0,0.1326530612244898,0.0,0.07158668688808126,0.6439582934079734,1.48
910,3,2,135.0,4.0,0.09325681492109328,0.0,0.059860147146957164,0.6321440489382751,5.08
911,0,2,0.0,4.0,0.031518624641833824,0.0,0.016614828089663407,0.6500115564772818,16.8
912,1,2,45.0,4.0,0.32000000000000006,0.0,0.23237417405931424,0.6905440595973209,0.44
913,2,2,90.0,4.0,0.01745200698080279,0.0,0.020660316536154934,0.6507540525106614,15.546666666666667
914,0,1,0.0,2.0,0.11744804253262446,0.0,0.06385654433920937,0.6432556557911245,15.413333333333334
915,3,2,135.0,4.0,0.12201591511936509,0.0,0.06699687689776684,0.636614488133239,22.56
916,0,4,0.0,15.0,0.2,0.0,0.0988211768802618,0.6199182951619212,0.72
917,1,1,45.0,2.0,0.21698113207547168,0.0,0.12363517730826927,0.6768220574133251,1.72
918,3,4,135.0,15.0,0.13810316139767054,0.0,0.08157409201318727,0.626002771701879,4.56
919,3,3,135.0,8.0,0.2941176470588235,0.0,0.15151515151515152,0.6215922724397859,0.29333333333333333
920,1,2,45.0,4.0,0.48,0.0,0.24271844660194183,0.7272861713286655,0.49333333333333335
921,1,1,45.0,2.0,0.02161547212741749,0.0,0.02585836370815336,0.650162893597057,5.986666666666666
922,0,2,0.0,4.0,0.007407407407407394,0.0,0.014473379501551772,0.6567317134313576,1.8133333333333332
923,0,3,0.0,8.0,0.015810276679841934,0.0,0.023630078921392413,0.64508484835307,3.4266666666666667
924,2,2,90.0,4.0,0.04801324503311254,0.0,0.02507976557251243,0.6585750980837409,16.88
925,0,2,0.0,4.0,0.021818181818181834,0.0,0.02922442862495282,0.6583762082418286,18.733333333333334
926,0,3,0.0,8.0,0.06578188113098671,0.0,0.03463621399181432,0.6483755842581065,24.626666666666665
927,3,1,135.0,2.0,0.008196721311475395,0.0,0.069598594344319,0.6332788536158789,1.64
928,0,2,0.0,4.0,0.23529411764705885,0.0,0.18867962264113203,0.5987199669042043,0.56
929,0,2,0.0,4.0,0.4,0.0,0.2555360626026471,0.6777856209961708,1.2133333333333334
930,1,2,45.0,4.0,0.03135888501742163,0.0,0.02193368775736303,0.6538221860678861,1.9733333333333334
931,0,3,0.0,8.0,0.136986301369863,0.0,0.07703452351904962,0.6256223655981693,18.813333333333333
932,2,1,90.0,2.0,0.3735849056603774,0.0,0.17840203341173005,0.707197361071306,2.4266666666666667
933,3,3,135.0,8.0,0.006160164271047233,0.0,0.018248072411873175,0.6475627179493664,3.2666666666666666
934,1,4,45.0,15.0,0.11439114391143905,0.0,0.14142953159103125,0.7099116540465852,2.013333333333333
935,1,4,45.0,15.0,0.17991631799163177,0.0,0.09845030995960279,0.6778227754034355,1.88
936,0,3,0.0,8.0,0.3513513513513513,0.0,0.19469785122059446,0.6485926360902026,0.6666666666666666
937,3,4,135.0,15.0,0.059701492537313446,0.0,0.05376075299895437,0.6597104349234755,0.9466666666666667
938,1,4,45.0,15.0,0.12690355329949243,0.0,0.06550972272909769,0.6698124501802287,4.44
939,0,2,0.0,4.0,0.02362204724409445,0.0,0.02239472841903057,0.65585944129937,15.6
940,1,2,45.0,4.0,0.22826086956521738,0.0,0.12096144055288884,0.6811393093760314,1.5066666666666666
941,0,2,0.0,4.0,0.19802955665024632,0.0,0.11204355115877847,0.6434765522804747,8.106666666666667
942,0,2,0.0,4.0,0.035031847133757926,0.0,0.02086858709918361,0.6457522236178459,8.666666666666666
943,0,4,0.0,15.0,0.6,0.0,0.29166104054345077,0.5496663829642093,0.21333333333333335
944,1,1,45.0,2.0,0.011355571327182377,0.0,0.017160904966967653,0.6506236676280374,19.0
945,0,3,0.0,8.0,0.04950495049504949,0.0,0.040259018947972465,0.6564482928031273,1.4133333333333333
946,2,1,90.0,2.0,0.051752921535893184,0.0,0.02977862064865132,0.6634407785154192,4.2
947,2,1,90.0,2.0,0.053956834532374084,0.0,0.03572849805995725,0.6669002419690365,3.9066666666666667
948,2,1,90.0,2.0,0.1688311688311688,0.0,0.1740594394333908,0.7213045503751636,2.4
949,0,2,0.0,4.0,0.029673590504451026,0.0,0.033028797288335125,0.6580004853623593,4.626666666666667
950,0,2,0.0,4.0,0.21412803532008826,0.0,0.12324602287432974,0.6402145664187046,3.6666666666666665
951,0,2,0.0,4.0,0.024926686217008786,0.0,0.013325196027483274,0.6495960405430447,9.32
952,2,2,90.0,4.0,0.0632911392405063,0.0,0.03721884188199086,0.6671265691538468,1.68
953,0,2,0.0,4.0,0.631578947368421,0.0,0.4262446715899345,0.7512748935234318,0.41333333333333333
954,1,4,45.0,15.0,0.11304347826086956,0.0,0.063856669055096,0.6654165342921775,1.7066666666666668
955,2,3,90.0,8.0,0.12829525483304047,0.0,0.06866558845430383,0.6707298429043551,4.28
956,2,2,90.0,4.0,0.006553079947575337,0.0,0.01071814617686871,0.6577362063685498,5.12
957,3,3,135.0,8.0,0.06542056074766359,0.0,0.07650167388721964,0.6253069491040036,1.52
958,0,2,0.0,4.0,0.016465863453815264,0.0,0.020510564896240778,0.6459492713164818,33.74666666666667
959,1,4,45.0,15.0,0.19337016574585633,0.0,0.11913560004953538,0.6978482876211282,1.44
960,1,3,45.0,8.0,0.047129391602399325,0.0,0.024636247418016705,0.661800003293547,8.146666666666667
961,2,2,90.0,4.0,0.06270096463022504,0.0,0.05567710029871764,0.6747356364803414,17.626666666666665
962,1,1,45.0,2.0,0.03869969040247685,0.0,0.02031940433574995,0.6595803001716329,8.946666666666667
963,0,4,0.0,15.0,0.059251559251559234,0.0,0.04315863690376317,0.6367792566960176,13.586666666666666
964,2,1,90.0,2.0,0.3065326633165829,0.0,0.16103635376957393,0.7018689657111147,1.7333333333333334
965,2,1,90.0,2.0,0.040000000000000036,0.0,0.02083333333333338,0.6589230794492508,1.04
966,2,1,90.0,2.0,0.11656441717791415,0.0,0.05885938929757297,0.6694356693585409,9.706666666666667
967,1,3,45.0,8.0,0.14583333333333334,0.0,0.08463853190417488,0.6707546989059872,1.4666666666666666
968,1,2,45.0,4.0,0.2631578947368267,0.0,0.17443022390850893,0.6815594517181051,1.2799999999999576
969,0,2,0.0,4.0,0.17293233082706772,0.0,0.12351363180956652,0.663667627604097,2.08
970,2,1,90.0,2.0,0.22926829268292684,0.0,0.1685672014001371,0.7178824966278732,1.68
971,2,1,90.0,2.0,0.1432129514321295,0.0,0.07613622244717945,0.6701060400996813,6.12
972,1,2,45.0,4.0,0.4626865671641791,0.0,0.2849949461836526,0.7436493295637385,0.6533333333333333
973,1,3,45.0,8.0,0.21739130434782614,0.0,0.12131546715651564,0.6946128827879254,0.9333333333333333
974,0,2,0.0,4.0,0.08461101646791595,0.0,0.07029706296230369,0.6603455449360618,12.733333333333333
975,0,2,0.0,4.0,0.03380454824830973,0.0,0.01780229454948225,0.6488896910498758,11.213333333333333
976,2,3,90.0,8.0,0.4,0.0,0.2986021388258722,0.7445072854320881,0.18666666666666668
977,0,1,0.0,2.0,0.20155038759689928,0.0,0.10044193583079361,0.6403330086270412,4.133333333333334
978,3,3,135.0,8.0,0.12213740458015264,0.0,0.09334569440924251,0.6176218854647174,1.96
979,2,2,90.0,4.0,0.060901339829476285,0.0,0.03161085534604385,0.661584385202909,11.613333333333333
980,3,3,135.0,8.0,0.2335329341317365,0.0,0.1629338810469228,0.604311725640927,1.3733333333333333
981,1,1,45.0,2.0,0.0461538461538461,0.0,0.028168326836300783,0.6556624149506463,4.986666666666666
982,0,3,0.0,8.0,0.19712230215827337,0.0,0.10653784780028325,0.6197316991514715,5.546666666666667
983,2,1,90.0,2.0,0.08918539325842698,0.0,0.04582919162738622,0.6643709828650272,20.68
984,0,3,0.0,8.0,0.39436619718309857,0.0,0.2045098646149182,0.6179759057293938,1.32
985,0,2,0.0,4.0,0.14285714285714288,0.0,0.07678688960424414,0.6314626023312193,1.7066666666666668
986,2,3,90.0,8.0,0.2204989885367498,0.0,0.1276453709614655,0.6793672286370002,12.066666666666666
987,3,2,135.0,4.0,0.11208791208791324,0.0,0.05783424374084793,0.6396782519365081,3.3733333333333335
988,2,2,90.0,4.0,0.0072824837102338225,0.0,0.005073173998180367,0.6533358704179896,17.52
989,1,3,45.0,8.0,0.04402515723270438,0.0,0.027000614102801166,0.6633363960106693,3.32
990,2,2,90.0,4.0,0.06902985074626863,0.0,0.06038959821391974,0.6513638797634669,7.64
991,0,2,0.0,4.0,0.024327784891165136,0.0,0.013082638768989687,0.6489601268419527,5.333333333333333
992,0,1,0.0,2.0,0.06303618052965312,0.0,0.03278778123993406,0.6439646200559465,19.0
993,1,1,45.0,2.0,0.05629629629629621,0.0,0.03306400361460868,0.6655159221198035,9.506666666666666
994,3,3,135.0,8.0,0.10619469026548674,0.0,0.13760418323075624,0.6033314921071504,1.6666666666666667
995,0,1,0.0,2.0,0.020157756354075372,0.0,0.030758639775521134,0.6591972981832191,15.52
996,3,1,135.0,2.0,0.02015288394718555,0.0,0.010636816809785074,0.6506637965043285,9.786666666666667
997,3,1,135.0,2.0,0.11544227886056975,0.0,0.07048542288506116,0.650425378923013,4.96
998,1,1,45.0,2.0,0.0857142857142857,0.0,0.05503276697555707,0.6740993271852636,1.2666666666666666
999,2,2,90.0,4.0,0.03649167733674775,0.0,0.019102644269254693,0.658124928624248,21.586666666666666
1000,0,3,0.0,8.0,0.2044198895027625,0.0,0.10972459843911707,0.6217431135179479,1.4533333333333334
1001,2,2,90.0,4.0,0.09900990099009899,0.0,0.05497474167490216,0.6644907202354908,1.48
1002,1,3,45.0,8.0,0.05294117647058828,0.0,0.027950009887317825,0.6612574455849316,2.3866666666666667
1003,0,2,0.0,4.0,0.061224489795918366,0.0,0.03403203630209129,0.6425508233567849,4.506666666666667
1004,3,1,135.0,2.0,0.14615384615384613,0.0,0.08190492937827111,0.6284424326944085,1.9866666666666666
1005,3,1,135.0,2.0,0.07477608831493436,0.0,0.04174835663641736,0.638580814464124,34.4
1006,3,3,135.0,8.0,0.025020177562550483,0.0,0.04432713264342062,0.6384130429798012,8.466666666666667
1007,3,1,135.0,2.0,0.5714285714285714,0.0,0.32530969420884837,0.5351584876168314,0.14666666666666667
1008,0,1,0.0,2.0,0.10108303249097472,0.0,0.05168691204722559,0.6413918244718221,4.066666666666666
1009,0,2,0.0,4.0,0.1625615763546798,0.0,0.10125164150423348,0.6540882840151787,1.5733333333333333
1010,3,2,135.0,4.0,1.0,0.0,0.7288689868556627,0.9288198445776201,0.06666666666666667
1011,0,3,0.0,8.0,0.1779448621553885,0.0,0.10585532262464455,0.6480875680149072,3.1333333333333333
1012,0,1,0.0,2.0,0.055625790139064414,0.0,0.031024966912242526,0.646348735469739,11.133333333333333
1013,2,2,90.0,4.0,0.07142857142857144,0.0,0.08318903308077026,0.6606262547279519,0.2
1014,1,2,45.0,4.0,0.17647058823529407,0.0,0.09375000000000001,0.6800965251717923,0.26666666666666666
1015,1,3,45.0,8.0,0.5294117647058822,0.0,0.4326661530556787,0.7463372803121631,0.17333333333333334
1016,0,3,0.0,8.0,0.4594594594594595,0.0,0.2612718315553615,0.576521255101215,0.36
1017,1,4,45.0,15.0,0.5652173913043479,0.0,0.3372550368709206,0.7572361290386551,0.24
1018,1,4,45.0,15.0,0.12562814070351763,0.0,0.07091870532869567,0.6753028500002884,2.986666666666667
1019,2,1,90.0,2.0,0.1446886446886447,0.0,0.07727198937842689,0.6694598412253648,25.0
1020,0,2,0.0,4.0,0.026086956521739084,0.0,0.03819265820662769,0.6614224531989379,1.5733333333333333
1021,1,4,45.0,15.0,0.10568421052631581,0.0,0.06266221053234063,0.6765336773276114,17.506666666666668
1022,0,4,0.0,15.0,0.21568627450980393,0.0,0.1366602923418451,0.6012884335700901,0.41333333333333333
1023,1,1,45.0,2.0,0.10367170626349893,0.0,0.05374838498865705,0.6699010336633194,6.8133333333333335
1024,0,3,0.0,8.0,0.21739130434782614,0.0,0.23895347964007288,0.5644223377704829,0.18666666666666668
1025,3,2,135.0,4.0,0.15352697095435902,0.0,0.0764000301593779,0.6331568863777528,1.8533333333333333
1026,1,3,45.0,8.0,0.07269155206286841,0.0,0.04571250495249022,0.6570476747486693,3.64
1027,1,3,45.0,8.0,0.326530612244898,0.0,0.19171030650996557,0.7106454247697619,0.8666666666666667
1028,1,4,45.0,15.0,0.11764705882352942,0.0,0.077794445766371,0.6799640587564377,0.25333333333333335
1029,1,4,45.0,15.0,0.4166666666666666,0.0,0.2576891184902792,0.7349292090861643,0.4533333333333333
1030,1,4,45.0,15.0,0.12136752136752132,0.0,0.06426439598928241,0.6762586888169547,8.746666666666666
1031,1,2,45.0,4.0,0.7540983606557378,0.0,0.4285384622516264,0.8053065370029474,1.4266666666666667
1032,3,1,135.0,2.0,0.1794871794871794,0.0,0.11945392491467569,0.608931147833392,1.2266666666666666
1033,3,4,135.0,15.0,0.08231458842705787,0.0,0.056185380964394176,0.6545436213271066,8.853333333333333
1034,1,4,45.0,15.0,0.02619414483821273,0.0,0.04271794529777714,0.6696896470715475,4.44
1035,2,2,90.0,4.0,0.05642023346303503,0.0,0.03569254443634085,0.6667520329024533,14.48
1036,0,2,0.0,4.0,0.06940874035989714,0.0,0.05197429716127473,0.6563362262588378,5.546666666666667
1037,1,2,45.0,4.0,0.12499999999999473,0.0,0.06504173621085602,0.6735557874446993,5.159999999999945
1038,2,4,90.0,15.0,0.4626865671641791,0.0,0.2501300390204972,0.7358337065842374,0.6533333333333333
1039,0,3,0.0,8.0,0.028148148148148207,0.0,0.02195318179613375,0.6449946815890976,4.626666666666667
1040,0,1,0.0,2.0,0.20557491289198604,0.0,0.10657329139509085,0.6168799215995625,4.613333333333333
1041,0,1,0.0,2.0,0.5986842105263157,0.0,0.2828144488751661,0.5771874801570499,3.24
1042,3,2,135.0,4.0,0.2727272727272727,0.0,0.16388869433927225,0.6579526010610922,0.18666666666666668
1043,2,4,90.0,15.0,0.030088495575221228,0.0,0.015607014474149241,0.6564953532888435,7.76
1044,0,1,0.0,2.0,0.2362673726009265,0.0,0.12117883652900871,0.6220751472800732,12.453333333333333
1045,1,4,45.0,15.0,0.30769230769230765,0.0,0.29369742875103166,0.7705834053667566,0.22666666666666666
1046,0,1,0.0,2.0,0.37127371273712745,0.0,0.1946097452104287,0.5852360865724991,3.3733333333333335
1047,2,2,90.0,4.0,0.06099518459069017,0.0,0.031979025871440525,0.6606325307561284,8.813333333333333
1048,2,2,90.0,4.0,0.09216101694915256,0.0,0.047311089592504324,0.6678167623075217,13.746666666666666
1049,1,4,45.0,15.0,0.11621233859397419,0.0,0.059801103169244446,0.6730356543589466,5.1866666666666665
1050,3,4,135.0,15.0,0.07200000000000001,0.0,0.08511231885695283,0.6709524810955361,0.8933333333333333
1051,2,2,90.0,4.0,0.1997073884418435,0.0,0.13101012126435704,0.6687441158540652,10.933333333333334
1052,2,1,90.0,2.0,0.10973084886128363,0.0,0.06607388128992148,0.6613069137322727,7.1466666666666665
1053,2,4,90.0,15.0,0.23702031602708803,0.0,0.1536129511971898,0.7113177223983574,3.6533333333333333
1054,1,3,45.0,8.0,0.28598848368522073,0.0,0.15047416822351817,0.7036242544390444,8.933333333333334
1055,3,1,135.0,2.0,0.040000000000000036,0.0,0.04128839345200444,0.6380221677764104,2.6
1056,3,2,135.0,4.0,0.07241788682232148,0.0,0.03682818246518512,0.6428703756900157,18.066666666666666
1057,2,4,90.0,15.0,0.35483870967741943,0.0,0.16243177966451863,0.706908231605019,0.28
1058,3,4,135.0,15.0,0.010309278350515443,0.0,0.15769226462130526,0.6111689258973001,0.6533333333333333
1059,2,1,90.0,2.0,0.23477622890682326,0.0,0.13039766215641288,0.6816427160129931,22.44
1060,2,1,90.0,2.0,0.04238618524332814,0.0,0.03570603571130912,0.6520065225248042,4.426666666666667
1061,3,3,135.0,8.0,0.4285714285714285,0.0,0.32777738867854433,0.5467527949665649,0.06666666666666667
1062,2,3,90.0,8.0,0.36363636363636365,0.0,0.19444069369563388,0.7009037181194443,0.2
1063,2,1,90.0,2.0,0.22418879056047197,0.0,0.14390551929858245,0.6738026053542528,5.533333333333333
1064,1,4,45.0,15.0,0.3513513513513513,0.0,0.27036435751250354,0.7571220131327503,0.3333333333333333
1065,0,3,0.0,8.0,0.8519813519813518,0.0,0.5245438769602833,0.7500364513112454,21.186666666666667
1066,1,4,45.0,15.0,0.0212765957446809,0.0,0.029752291752124314,0.6489652127917355,0.64
1067,2,4,90.0,15.0,0.08153846153846153,0.0,0.04421711822560503,0.6608670757138948,9.373333333333333
1068,3,2,135.0,4.0,0.06993006993007844,0.0,0.06256236557849454,0.6607092545280479,2.04
